Category ID,Category,Event,Event description,Timepoint start,Timepoint end,Quantity outcome 1,Reference/link to data,Accessed on
G14,Crowd crushes,"2013 Houphouët-Boigny stampede - Abidjan, Côte d'Ivoire","26 children among those killed, and more than 200 injured at the Stade Félix Houphouët-Boigny during a New Year's fireworks celebration.",2013-01-01,2013-01-01,60,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Luanda, Angola",120 others injured as they tried to enter the overcrowded Estádio da Cidadela for a New Year's Eve vigil.,2013-01-01,2013-01-01,10,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Kiss nightclub fire - Santa Maria, Rio Grande do Sul, Brazil",168 others injured as a result of a nightclub fire. According to local authorities the fire began on stage after members of the band flared a pyrotechnic device that ignited flammable acoustic foam in the ceiling. Other reasons for the high death toll included the lack of emergency exits and the excessive number of people present.,2013-01-27,2013-01-27,242,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2013 Kumbh Mela stampede - Allahabad, India","During the Hindu festival of Kumbh Mela, a crowd crush at the train station injured 39 others.",2013-02-10,2013-02-10,36,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Nabire, Papua, Indonesia",Spectators died escaping the Kota Lama Sport Stadium when a riot broke out after a boxing match.,2013-07-14,2013-07-14,17,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2013 Madhya Pradesh stampede - Datia district, Madhya Pradesh, India","During the Hindu festival Navratri, a crush near the Ratangarh Mata Temple injured more than 100 others.",2013-10-13,2013-10-13,115,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Uke, Anambra state, Nigeria","Shortly after a vigil at the Holy Ghost Adoration Center, 200 others injured in a crush on one of the narrow roads leading out of the town, though the center was over capacity.",2013-11-02,2013-11-02,28,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Xiji County, Ningxia, China",Crush at the Beida Mosque due to mismanagement of crowds at the commemoration of a late religious figure.,2014-01-05,2014-01-05,14,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2014 Mumbai stampede - Mumbai, India","At least 40 more were injured, when crowds coming to mourn Muslim spiritual leader Syedna Mohammed Burhanuddin became trapped against a gate at his residence.",2014-01-18,2014-01-18,18,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2014 Nigeria Immigration Service recruitment tragedy - Various, Nigeria","Up to 24 recruits were killed and more than 119 were injured at several stadiums and other venues across Nigeria when 520,000 applicants were invited to take the aptitude test and physical exercises in order to get one of 4,556 available positions with the Nigerian Immigration Service. As many as one million might have shown up for the event at one of its 37 sites. In many cases, security forces fired their rifles into the air for crowd control, which triggered deadly panics. In at least one location the release of teargas had the same effect. In several locations there was no effective queuing, and all candidates had to enter the stadium through a single door.",2014-03-15,2014-03-15,24,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Kikwit, Democratic Republic of Congo","During a memorial concert for singer King Kester Emeneya, power was lost to the stadium and a crush formed at the exit.",2014-04-25,2014-04-25,14,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2014 Stade Tata Raphaël disaster - Kinshasa, Democratic Republic of Congo",Crush at a football match between TP Mazembe and Vita Club when police fired a tear gas canister in order to control the crowds.,2014-05-11,2014-05-11,15,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Conakry, Guinea",Crush at the end of a rap concert after the attendees tried to leave the venue through a small gate.,2014-07-29,2014-07-29,34,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2014 Patna stampede - Patna, India",26 others injured in a crowd crush shortly after the Dussehra celebrations at the Gandhi Maidan.,2014-10-03,2014-10-03,32,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2014 Multan stampede - Multan District, Punjab, Pakistan","40 others injured as a result of a crush at Ibn-e-Qasim Bagh Stadium after a speech of Pakistan Tehreek-e-Insaf party chairman, Imran Khan. The latter alleged that only two gates of the venue were opened at the end of the rally and the lights were also switched off, but this was later denied by the DCO and local authorities.",2014-10-10,2014-10-10,7,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Kwekwe stadium stampede - Kwekwe, Zimbabwe",40 others injured in a crush during a religious service.,2014-11-21,2014-11-21,11,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2014 Shanghai stampede - Shanghai, China",42 others injured in a crush during New Year's celebrations at The Bund.,2014-12-31,2014-12-31,36,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"30 June Stadium stampede - Cairo, Egypt",Crush at a football game between Zamalek and ENPPI.,2015-02-08,2015-02-08,28,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
