Category ID,Category,Event,Event description,Timepoint start,Timepoint end,Quantity outcome 1,Reference/link to data,Accessed on
G81,Coup attempts,Sierra Leone 1997-05-25,Successful coup in Sierra Leone,1997-05-25,1997-05-25,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ghana 1966-02-24,Successful coup in Ghana,1966-02-24,1966-02-24,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ghana 1967-04-17,Unsuccessful coup in Ghana,1967-04-17,1967-04-17,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ghana 1972-01-13,Successful coup in Ghana,1972-01-13,1972-01-13,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ghana 1978-07-05,Successful coup in Ghana,1978-07-05,1978-07-05,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ghana 1979-05-15,Unsuccessful coup in Ghana,1979-05-15,1979-05-15,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ghana 1979-06-04,Successful coup in Ghana,1979-06-04,1979-06-04,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ghana 1981-12-31,Successful coup in Ghana,1981-12-31,1981-12-31,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ghana 1982-11-23,Unsuccessful coup in Ghana,1982-11-23,1982-11-23,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ghana 1983-06-19,Unsuccessful coup in Ghana,1983-06-19,1983-06-19,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ghana 1984-03-23,Unsuccessful coup in Ghana,1984-03-23,1984-03-23,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Togo 1963-01-13,Successful coup in Togo,1963-01-13,1963-01-13,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Togo 1967-01-13,Successful coup in Togo,1967-01-13,1967-01-13,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Togo 1991-10-01,Unsuccessful coup in Togo,1991-10-01,1991-10-01,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Togo 1991-10-07,Unsuccessful coup in Togo,1991-10-07,1991-10-07,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Togo 1991-11-28,Unsuccessful coup in Togo,1991-11-28,1991-11-28,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Togo 1991-12-15,Unsuccessful coup in Togo,1991-12-15,1991-12-15,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Togo 2005-02-05,Successful coup in Togo,2005-02-05,2005-02-05,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Cameroon 1984-04-06,Unsuccessful coup in Cameroon,1984-04-06,1984-04-06,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Nigeria 1966-01-15,Successful coup in Nigeria,1966-01-15,1966-01-15,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Nigeria 1966-07-29,Successful coup in Nigeria,1966-07-29,1966-07-29,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Nigeria 1975-07-29,Successful coup in Nigeria,1975-07-29,1975-07-29,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Nigeria 1976-02-13,Unsuccessful coup in Nigeria,1976-02-13,1976-02-13,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Nigeria 1983-12-31,Successful coup in Nigeria,1983-12-31,1983-12-31,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Nigeria 1985-08-27,Successful coup in Nigeria,1985-08-27,1985-08-27,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Nigeria 1990-04-22,Unsuccessful coup in Nigeria,1990-04-22,1990-04-22,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Nigeria 1993-11-17,Successful coup in Nigeria,1993-11-17,1993-11-17,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Gabon 1964-02-17,Unsuccessful coup in Gabon,1964-02-17,1964-02-17,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Central African Republic 1965-12-22,Successful coup in Central African Republic,1965-12-22,1965-12-22,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Central African Republic 1966-01-01,Successful coup in Central African Republic,1966-01-01,1966-01-01,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Central African Republic 1979-09-20,Successful coup in Central African Republic,1979-09-20,1979-09-20,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Central African Republic 1981-09-01,Successful coup in Central African Republic,1981-09-01,1981-09-01,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Central African Republic 2001-05-28,Unsuccessful coup in Central African Republic,2001-05-28,2001-05-28,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Central African Republic 2003-03-15,Successful coup in Central African Republic,2003-03-15,2003-03-15,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Chad 1975-04-13,Successful coup in Chad,1975-04-13,1975-04-13,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Chad 1976-02-05,Unsuccessful coup in Chad,1976-02-05,1976-02-05,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Chad 1977-04-01,Unsuccessful coup in Chad,1977-04-01,1977-04-01,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Chad 1989-04-01,Unsuccessful coup in Chad,1989-04-01,1989-04-01,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Chad 1991-10-13,Unsuccessful coup in Chad,1991-10-13,1991-10-13,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Chad 1993-01-27,Unsuccessful coup in Chad,1993-01-27,1993-01-27,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Chad 2006-04-13,Unsuccessful coup in Chad,2006-04-13,2006-04-13,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Congo 1963-08-15,Successful coup in Congo,1963-08-15,1963-08-15,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Congo 1966-06-27,Unsuccessful coup in Congo,1966-06-27,1966-06-27,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Congo 1968-08-03,Successful coup in Congo,1968-08-03,1968-08-03,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Congo 1968-08-30,Successful coup in Congo,1968-08-30,1968-08-30,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Congo 1969-11-08,Unsuccessful coup in Congo,1969-11-08,1969-11-08,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Congo 1970-03-22,Unsuccessful coup in Congo,1970-03-22,1970-03-22,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Congo 1972-02-22,Unsuccessful coup in Congo,1972-02-22,1972-02-22,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Democratic Republic of the Congo 1960-09-14,Successful coup in Democratic Republic of the Congo,1960-09-14,1960-09-14,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Democratic Republic of the Congo 1965-11-25,Successful coup in Democratic Republic of the Congo,1965-11-25,1965-11-25,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Democratic Republic of the Congo 2004-03-28,Unsuccessful coup in Democratic Republic of the Congo,2004-03-28,2004-03-28,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Democratic Republic of the Congo 2004-06-11,Unsuccessful coup in Democratic Republic of the Congo,2004-06-11,2004-06-11,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Uganda 1966-02-22,Successful coup in Uganda,1966-02-22,1966-02-22,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Uganda 1971-01-25,Successful coup in Uganda,1971-01-25,1971-01-25,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Uganda 1974-03-23,Unsuccessful coup in Uganda,1974-03-23,1974-03-23,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Uganda 1974-11-11,Unsuccessful coup in Uganda,1974-11-11,1974-11-11,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Uganda 1980-05-11,Successful coup in Uganda,1980-05-11,1980-05-11,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Uganda 1985-07-27,Successful coup in Uganda,1985-07-27,1985-07-27,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Kenya 1982-08-01,Unsuccessful coup in Kenya,1982-08-01,1982-08-01,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Burundi 1965-10-18,Unsuccessful coup in Burundi,1965-10-18,1965-10-18,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Burundi 1966-07-08,Successful coup in Burundi,1966-07-08,1966-07-08,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Burundi 1966-11-28,Successful coup in Burundi,1966-11-28,1966-11-28,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Burundi 1976-11-01,Successful coup in Burundi,1976-11-01,1976-11-01,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Burundi 1987-09-03,Successful coup in Burundi,1987-09-03,1987-09-03,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Burundi 1993-07-03,Unsuccessful coup in Burundi,1993-07-03,1993-07-03,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Burundi 1993-10-21,Unsuccessful coup in Burundi,1993-10-21,1993-10-21,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Burundi 1996-07-25,Successful coup in Burundi,1996-07-25,1996-07-25,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Burundi 2001-04-18,Unsuccessful coup in Burundi,2001-04-18,2001-04-18,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Burundi 2001-07-22,Unsuccessful coup in Burundi,2001-07-22,2001-07-22,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Rwanda 1973-07-05,Successful coup in Rwanda,1973-07-05,1973-07-05,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Rwanda 1994-04-07,Successful coup in Rwanda,1994-04-07,1994-04-07,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Somalia 1961-12-10,Unsuccessful coup in Somalia,1961-12-10,1961-12-10,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Somalia 1969-10-21,Successful coup in Somalia,1969-10-21,1969-10-21,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Somalia 1978-04-09,Unsuccessful coup in Somalia,1978-04-09,1978-04-09,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Djibouti 2000-12-07,Unsuccessful coup in Djibouti,2000-12-07,2000-12-07,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ethiopia 1960-12-14,Unsuccessful coup in Ethiopia,1960-12-14,1960-12-14,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ethiopia 1961-12-14,Unsuccessful coup in Ethiopia,1961-12-14,1961-12-14,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
